,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
11/20/2014,'000012,国债指数,145.212,145.224,145.154,145.16,145.148,0.064,0.0441,57016,58602084
11/19/2014,'000012,国债指数,145.148,145.159,145.147,145.149,145.134,0.014,0.0096,756317,762593137
11/18/2014,'000012,国债指数,145.134,145.135,145.093,145.134,145.12,0.014,0.0096,79005,80791814
11/17/2014,'000012,国债指数,145.12,145.18,145.12,145.173,145.129,-0.009,-0.0062,103743,106527574
11/14/2014,'000012,国债指数,145.129,145.13,145.036,145.129,145.114,0.015,0.0103,137071,140806423
11/13/2014,'000012,国债指数,145.114,145.136,145.061,145.108,145.094,0.02,0.0138,119501,122390879
11/12/2014,'000012,国债指数,145.094,145.101,145.029,145.045,145.03,0.064,0.0441,660078,668942292
11/11/2014,'000012,国债指数,145.03,145.032,144.832,144.834,144.819,0.211,0.1457,301655,307991915
11/10/2014,'000012,国债指数,144.819,144.822,144.72,144.792,144.749,0.07,0.0484,162348,166748866
11/7/2014,'000012,国债指数,144.749,144.751,144.663,144.663,144.648,0.101,0.0698,122678,124584605
11/6/2014,'000012,国债指数,144.648,144.649,144.579,144.634,144.62,0.028,0.0194,663375,669704375
11/5/2014,'000012,国债指数,144.62,144.625,144.49,144.605,144.591,0.029,0.0201,43778,44978624
11/4/2014,'000012,国债指数,144.591,144.592,144.561,144.568,144.553,0.038,0.0263,93391,94943143
11/3/2014,'000012,国债指数,144.553,144.554,144.494,144.528,144.485,0.068,0.0471,80825,81386438
10/31/2014,'000012,国债指数,144.485,144.485,144.391,144.436,144.421,0.064,0.0443,732863,736315085
10/30/2014,'000012,国债指数,144.421,144.427,144.406,144.407,144.393,0.028,0.0194,64660,66329440
10/29/2014,'000012,国债指数,144.393,144.426,144.351,144.42,144.405,-0.012,-0.0083,107413,108149253
10/28/2014,'000012,国债指数,144.405,144.454,144.384,144.427,144.412,-0.007,-0.0048,657501,660463292
10/27/2014,'000012,国债指数,144.412,144.425,144.158,144.159,144.115,0.297,0.2061,53525,54487668
10/24/2014,'000012,国债指数,144.115,144.118,144.05,144.078,144.064,0.051,0.0354,376116,378637737
10/23/2014,'000012,国债指数,144.064,144.075,144.043,144.074,144.059,0.005,0.0035,278526,282231369
10/22/2014,'000012,国债指数,144.059,144.069,144.058,144.069,144.054,0.005,0.0035,111760,113197612
10/21/2014,'000012,国债指数,144.054,144.055,144.046,144.046,144.031,0.023,0.016,168216,171218405
10/20/2014,'000012,国债指数,144.031,144.034,143.928,143.938,143.894,0.137,0.0952,503743,506835954
10/17/2014,'000012,国债指数,143.894,144.049,143.888,144.017,144.003,-0.109,-0.0757,56445,57065427
10/16/2014,'000012,国债指数,144.003,144.003,143.952,143.953,143.938,0.065,0.0452,136758,139086174
10/15/2014,'000012,国债指数,143.938,143.939,143.897,143.91,143.895,0.043,0.0299,128208,128323808
10/14/2014,'000012,国债指数,143.895,143.896,143.848,143.848,143.834,0.061,0.0424,178050,179419435
10/13/2014,'000012,国债指数,143.834,143.84,143.828,143.834,143.79,0.044,0.0306,61130,61590218
10/10/2014,'000012,国债指数,143.79,143.798,143.751,143.759,143.745,0.045,0.0313,44859,45021115
10/9/2014,'000012,国债指数,143.745,143.754,143.722,143.737,143.722,0.023,0.016,83834,84837128
10/8/2014,'000012,国债指数,143.722,143.725,143.688,143.713,143.597,0.125,0.087,44222,44461697
9/30/2014,'000012,国债指数,143.597,143.627,143.51,143.51,143.496,0.101,0.0704,177845,178460341
9/29/2014,'000012,国债指数,143.496,143.496,143.442,143.443,143.398,0.098,0.0683,156931,156530330
9/26/2014,'000012,国债指数,143.398,143.398,143.339,143.38,143.366,0.032,0.0223,40470,40385391
9/25/2014,'000012,国债指数,143.366,143.395,143.333,143.388,143.372,-0.006,-0.0042,220909,218803070
9/24/2014,'000012,国债指数,143.372,143.39,143.353,143.39,143.376,-0.004,-0.0028,160518,161371335
9/23/2014,'000012,国债指数,143.376,143.376,143.335,143.335,143.32,0.056,0.0391,138779,137190412
9/22/2014,'000012,国债指数,143.32,143.466,143.232,143.261,143.218,0.102,0.0712,228164,227386534
9/19/2014,'000012,国债指数,143.218,143.221,143.126,143.127,143.11,0.108,0.0755,175694,175223879
9/18/2014,'000012,国债指数,143.11,143.14,143.08,143.137,143.123,-0.013,-0.0091,304032,304356015
9/17/2014,'000012,国债指数,143.123,143.13,143.119,143.119,143.104,0.019,0.0133,267759,268057317
9/16/2014,'000012,国债指数,143.104,143.105,143.068,143.083,143.07,0.034,0.0238,107657,107335459
9/15/2014,'000012,国债指数,143.07,143.075,142.994,143.071,143.027,0.043,0.0301,133304,131834290
9/12/2014,'000012,国债指数,143.027,143.039,143.022,143.029,143.015,0.012,0.0084,77836,77524448
9/11/2014,'000012,国债指数,143.015,143.025,143.003,143.003,142.988,0.027,0.0189,66151,65734778
9/10/2014,'000012,国债指数,142.988,143.036,142.988,142.994,142.98,0.008,0.0056,30126,30087418
9/9/2014,'000012,国债指数,142.98,142.98,142.959,142.976,142.918,0.062,0.0434,72048,71927839
9/5/2014,'000012,国债指数,142.918,142.919,142.766,142.884,142.87,0.048,0.0336,88620,88404031
9/4/2014,'000012,国债指数,142.87,142.879,142.823,142.865,142.851,0.019,0.0133,170021,168670407
9/3/2014,'000012,国债指数,142.851,142.874,142.826,142.87,142.855,-0.004,-0.0028,106886,106955161
9/2/2014,'000012,国债指数,142.855,142.865,142.833,142.837,142.823,0.032,0.0224,40767,40800344
9/1/2014,'000012,国债指数,142.823,142.823,142.783,142.787,142.743,0.08,0.056,28380,28209589
8/29/2014,'000012,国债指数,142.743,142.781,142.692,142.777,142.763,-0.02,-0.014,44905,44927404
8/28/2014,'000012,国债指数,142.763,142.768,142.762,142.767,142.753,0.01,0.007,88215,88061650
8/27/2014,'000012,国债指数,142.753,142.773,142.703,142.773,142.759,-0.006,-0.0042,107530,106946133
8/26/2014,'000012,国债指数,142.759,142.786,142.746,142.786,142.772,-0.013,-0.0091,103657,102796977
8/25/2014,'000012,国债指数,142.772,142.772,142.74,142.758,142.714,0.058,0.0406,44746,42331143
8/22/2014,'000012,国债指数,142.714,142.717,142.674,142.691,142.677,0.037,0.0259,53979,51926515
8/21/2014,'000012,国债指数,142.677,142.682,142.623,142.657,142.643,0.034,0.0238,87344,87443727
8/20/2014,'000012,国债指数,142.643,142.647,142.634,142.634,142.619,0.024,0.0168,72655,72098798
8/19/2014,'000012,国债指数,142.619,142.633,142.619,142.633,142.619,0,0,44573,43632550
8/18/2014,'000012,国债指数,142.619,142.622,142.59,142.618,142.574,0.045,0.0316,43492,43385416
8/15/2014,'000012,国债指数,142.574,142.576,142.553,142.559,142.545,0.029,0.0203,80587,79468287
8/14/2014,'000012,国债指数,142.545,142.552,142.536,142.543,142.529,0.016,0.0112,185469,184941415
8/13/2014,'000012,国债指数,142.529,142.541,142.459,142.529,142.514,0.015,0.0105,161878,161355981
8/12/2014,'000012,国债指数,142.514,142.517,142.501,142.509,142.494,0.02,0.014,120047,120024718
8/11/2014,'000012,国债指数,142.494,142.494,142.468,142.479,142.436,0.058,0.0407,56856,55326841
8/8/2014,'000012,国债指数,142.436,142.449,142.427,142.442,142.428,0.008,0.0056,83645,82327008
8/7/2014,'000012,国债指数,142.428,142.429,142.424,142.429,142.416,0.012,0.0084,25357,24923177
8/6/2014,'000012,国债指数,142.416,142.421,142.401,142.416,142.4,0.016,0.0112,144676,144264641
8/5/2014,'000012,国债指数,142.4,142.409,142.393,142.403,142.389,0.011,0.0077,137085,136813768
8/4/2014,'000012,国债指数,142.389,142.391,142.379,142.387,142.344,0.045,0.0316,61169,60352666
8/1/2014,'000012,国债指数,142.344,142.345,142.284,142.311,142.297,0.047,0.033,53679,53253107
7/31/2014,'000012,国债指数,142.297,142.297,142.259,142.262,142.247,0.05,0.0352,165231,163611386
7/30/2014,'000012,国债指数,142.247,142.287,142.232,142.287,142.273,-0.026,-0.0183,124380,122967027
7/29/2014,'000012,国债指数,142.273,142.281,142.251,142.266,142.251,0.022,0.0155,106069,105118234
7/28/2014,'000012,国债指数,142.251,142.281,142.244,142.271,142.229,0.022,0.0155,65889,65175287
7/25/2014,'000012,国债指数,142.229,142.229,142.202,142.202,142.188,0.041,0.0288,54767,53845891
7/24/2014,'000012,国债指数,142.188,142.194,142.188,142.19,142.176,0.012,0.0084,44006,42952487
7/23/2014,'000012,国债指数,142.176,142.2,142.15,142.2,142.186,-0.01,-0.007,115335,114066824
7/22/2014,'000012,国债指数,142.186,142.193,142.174,142.174,142.159,0.027,0.019,129107,128150653
7/21/2014,'000012,国债指数,142.159,142.171,142.148,142.153,142.11,0.049,0.0345,49374,49147267
7/18/2014,'000012,国债指数,142.11,142.13,142.067,142.114,142.1,0.01,0.007,67646,66705526
7/17/2014,'000012,国债指数,142.1,142.172,142.079,142.172,142.158,-0.058,-0.0408,63141,62257017
7/16/2014,'000012,国债指数,142.158,142.229,142.129,142.226,142.212,-0.054,-0.038,141084,139718065
7/15/2014,'000012,国债指数,142.212,142.214,142.174,142.205,142.191,0.021,0.0148,41241,40741479
7/14/2014,'000012,国债指数,142.191,142.196,142.155,142.195,142.152,0.039,0.0274,45088,44778562
7/11/2014,'000012,国债指数,142.152,142.163,142.118,142.132,142.118,0.034,0.0239,80309,79220429
7/10/2014,'000012,国债指数,142.118,142.137,142.079,142.137,142.123,-0.005,-0.0035,85584,85265333
7/9/2014,'000012,国债指数,142.123,142.135,142.11,142.127,142.112,0.011,0.0077,53103,53110252
7/8/2014,'000012,国债指数,142.112,142.12,142.077,142.101,142.087,0.025,0.0176,30443,29662323
7/7/2014,'000012,国债指数,142.087,142.094,142.072,142.074,142.031,0.056,0.0394,38147,37946963
7/4/2014,'000012,国债指数,142.031,142.081,142.029,142.081,142.066,-0.035,-0.0246,196910,195596077
7/3/2014,'000012,国债指数,142.066,142.073,142.066,142.072,142.058,0.008,0.0056,98993,98554298
7/2/2014,'000012,国债指数,142.058,142.058,142.029,142.048,142.034,0.024,0.0169,169360,169568744
7/1/2014,'000012,国债指数,142.034,142.038,142.003,142.029,142.015,0.019,0.0134,117303,117639549
6/30/2014,'000012,国债指数,142.015,142.128,142.015,142.021,141.978,0.037,0.0261,37527,37559168
6/27/2014,'000012,国债指数,141.978,142.009,141.958,141.988,141.974,0.004,0.0028,38143,38292307
6/26/2014,'000012,国债指数,141.974,142.002,141.939,142.001,141.986,-0.012,-0.0085,68441,68675478
6/25/2014,'000012,国债指数,141.986,141.987,141.87,141.966,141.952,0.034,0.024,131578,131683681
6/24/2014,'000012,国债指数,141.952,141.954,141.883,141.891,141.877,0.075,0.0529,18940,18984816
6/23/2014,'000012,国债指数,141.877,141.976,141.664,141.925,141.882,-0.005,-0.0035,35335,34656073
6/20/2014,'000012,国债指数,141.882,141.884,141.864,141.866,141.852,0.03,0.0211,18316,18282603
6/19/2014,'000012,国债指数,141.852,141.852,141.749,141.819,141.805,0.047,0.0331,41466,41345400
6/18/2014,'000012,国债指数,141.805,141.918,141.805,141.917,141.903,-0.098,-0.0691,84236,84119897
6/17/2014,'000012,国债指数,141.903,141.904,141.861,141.884,141.869,0.034,0.024,70864,71213456
6/16/2014,'000012,国债指数,141.869,141.87,141.835,141.85,141.808,0.061,0.043,403223,403499608
6/13/2014,'000012,国债指数,141.808,141.843,141.664,141.801,141.787,0.021,0.0148,96628,96924898
6/12/2014,'000012,国债指数,141.787,141.831,141.774,141.831,141.816,-0.029,-0.0204,28235,27497913
6/11/2014,'000012,国债指数,141.816,141.816,141.785,141.787,141.773,0.043,0.0303,38563,38833157
6/10/2014,'000012,国债指数,141.773,141.773,141.652,141.652,141.638,0.135,0.0953,96810,96724725
6/9/2014,'000012,国债指数,141.638,141.67,141.583,141.67,141.627,0.011,0.0078,79541,78085117
6/6/2014,'000012,国债指数,141.627,141.634,141.62,141.634,141.62,0.007,0.0049,133695,133471669
6/5/2014,'000012,国债指数,141.62,141.632,141.618,141.632,141.618,0.002,0.0014,87556,86682024
6/4/2014,'000012,国债指数,141.618,141.71,141.523,141.657,141.643,-0.025,-0.0177,133277,132578807
6/3/2014,'000012,国债指数,141.643,141.643,141.588,141.596,141.54,0.103,0.0728,104515,104380893
5/30/2014,'000012,国债指数,141.54,141.544,141.509,141.517,141.504,0.036,0.0254,128274,128955236
5/29/2014,'000012,国债指数,141.504,141.504,141.397,141.445,141.431,0.073,0.0516,225196,225809411
5/28/2014,'000012,国债指数,141.431,141.433,141.193,141.425,141.411,0.02,0.0141,169633,168587869
5/27/2014,'000012,国债指数,141.411,141.425,141.368,141.375,141.36,0.051,0.0361,79825,79072410
5/26/2014,'000012,国债指数,141.36,141.361,141.205,141.218,141.176,0.184,0.1303,52106,51741175
5/23/2014,'000012,国债指数,141.176,141.356,141.176,141.353,141.338,-0.162,-0.1146,5830,5748215
5/22/2014,'000012,国债指数,141.338,141.34,141.138,141.191,141.176,0.162,0.1148,58913,58655509
5/21/2014,'000012,国债指数,141.176,141.177,141.164,141.169,141.155,0.021,0.0149,53957,53958038
5/20/2014,'000012,国债指数,141.155,141.16,141.146,141.147,141.133,0.022,0.0156,80221,79262450
5/19/2014,'000012,国债指数,141.133,141.186,141.028,141.148,141.105,0.028,0.0198,43401,43346531
5/16/2014,'000012,国债指数,141.105,141.156,141.105,141.15,141.136,-0.031,-0.022,51047,49913860
5/15/2014,'000012,国债指数,141.136,141.152,141.13,141.151,141.137,-0.001,-0.0007,86944,86019408
5/14/2014,'000012,国债指数,141.137,141.168,141.137,141.153,141.139,-0.002,-0.0014,78222,76613379
5/13/2014,'000012,国债指数,141.139,141.183,141.118,141.121,141.107,0.032,0.0227,79003,76670002
5/12/2014,'000012,国债指数,141.107,141.114,141.096,141.101,141.059,0.048,0.034,67515,65940580
5/9/2014,'000012,国债指数,141.059,141.062,140.984,141.022,141.008,0.051,0.0362,157339,154445943
5/8/2014,'000012,国债指数,141.008,141.033,141.001,141.001,140.986,0.022,0.0156,143570,140500714
5/7/2014,'000012,国债指数,140.986,140.987,140.978,140.981,140.967,0.019,0.0135,31427,30865944
5/6/2014,'000012,国债指数,140.967,141.003,140.89,140.89,140.876,0.091,0.0646,94307,92862357
5/5/2014,'000012,国债指数,140.876,140.891,140.871,140.871,140.801,0.075,0.0533,63571,61787678
4/30/2014,'000012,国债指数,140.801,140.82,140.748,140.749,140.735,0.066,0.0469,71741,68929247
4/29/2014,'000012,国债指数,140.735,140.794,140.73,140.739,140.725,0.01,0.0071,20376,19137442
4/28/2014,'000012,国债指数,140.725,140.77,140.725,140.76,140.718,0.007,0.005,39372,38898215
4/25/2014,'000012,国债指数,140.718,140.731,140.705,140.731,140.717,0.001,0.0007,695778,690547900
4/24/2014,'000012,国债指数,140.717,140.723,140.64,140.723,140.71,0.007,0.005,121878,116095836
4/23/2014,'000012,国债指数,140.71,140.788,140.672,140.771,140.757,-0.047,-0.0334,66995,64251809
4/22/2014,'000012,国债指数,140.757,140.783,140.583,140.781,140.767,-0.01,-0.0071,19779,19231274
4/21/2014,'000012,国债指数,140.767,140.772,140.76,140.765,140.723,0.044,0.0313,17285,16419268
4/18/2014,'000012,国债指数,140.723,140.725,140.719,140.721,140.706,0.017,0.0121,39492,37211957
4/17/2014,'000012,国债指数,140.706,140.713,140.696,140.696,140.682,0.024,0.0171,106735,102418817
4/16/2014,'000012,国债指数,140.682,140.72,140.576,140.719,140.706,-0.024,-0.0171,51177,48799937
4/15/2014,'000012,国债指数,140.706,140.71,140.652,140.653,140.639,0.067,0.0476,58238,55871640
4/14/2014,'000012,国债指数,140.639,140.697,140.274,140.678,140.636,0.003,0.0021,46753,45403019
4/11/2014,'000012,国债指数,140.636,140.639,140.457,140.53,140.516,0.12,0.0854,89752,85933430
4/10/2014,'000012,国债指数,140.516,140.586,140.441,140.586,140.57,-0.054,-0.0384,148640,142171287
4/9/2014,'000012,国债指数,140.57,140.662,140.476,140.564,140.551,0.019,0.0135,232809,226963371
4/8/2014,'000012,国债指数,140.551,140.552,140.432,140.495,140.437,0.114,0.0812,139021,134548136
4/4/2014,'000012,国债指数,140.437,140.587,140.385,140.587,140.573,-0.136,-0.0967,72122,69294348
4/3/2014,'000012,国债指数,140.573,140.584,140.573,140.584,140.57,0.003,0.0021,89975,87490936
4/2/2014,'000012,国债指数,140.57,140.576,140.568,140.573,140.559,0.011,0.0078,14598,14043872
4/1/2014,'000012,国债指数,140.559,140.561,140.478,140.553,140.539,0.02,0.0142,19011,18271142
3/31/2014,'000012,国债指数,140.539,140.553,140.373,140.375,140.334,0.205,0.1461,20496,19896416
3/28/2014,'000012,国债指数,140.334,140.478,140.334,140.459,140.444,-0.11,-0.0783,5167,5050615
3/27/2014,'000012,国债指数,140.444,140.444,140.247,140.287,140.273,0.171,0.1219,18863,18403508
3/26/2014,'000012,国债指数,140.273,140.296,140.273,140.295,140.281,-0.008,-0.0057,8412,8244397
3/25/2014,'000012,国债指数,140.281,140.282,140.264,140.265,140.253,0.028,0.02,49011,47047156
3/24/2014,'000012,国债指数,140.253,140.253,140.194,140.202,140.16,0.093,0.0664,41501,40731154
3/21/2014,'000012,国债指数,140.16,140.173,139.911,140.149,140.129,0.031,0.0221,37190,36065174
3/20/2014,'000012,国债指数,140.129,140.155,140.026,140.036,140.083,0.046,0.0328,31618,30725881
3/19/2014,'000012,国债指数,140.083,140.091,140.078,140.087,140.073,0.01,0.0071,66194,63766327
3/18/2014,'000012,国债指数,140.073,140.074,140.063,140.073,139.983,0.09,0.0643,127487,126892539
3/17/2014,'000012,国债指数,139.983,140.013,139.913,139.997,139.955,0.028,0.02,20963,20712658
3/14/2014,'000012,国债指数,139.955,139.957,139.949,139.952,139.938,0.017,0.0121,237664,238743077
3/13/2014,'000012,国债指数,139.938,139.95,139.925,139.925,139.911,0.027,0.0193,83222,82590207
3/12/2014,'000012,国债指数,139.911,139.911,139.9,139.902,139.888,0.023,0.0164,240299,240993789
3/11/2014,'000012,国债指数,139.888,140.079,139.882,140.078,140.064,-0.176,-0.1257,96619,94282623
3/10/2014,'000012,国债指数,140.064,140.064,140.044,140.047,140.005,0.059,0.0421,80573,78649005
3/7/2014,'000012,国债指数,140.005,140.022,140.003,140.015,139.997,0.008,0.0057,42276,40444724
3/6/2014,'000012,国债指数,139.997,140.003,139.994,140.002,139.988,0.009,0.0064,145913,143094608
3/5/2014,'000012,国债指数,139.988,139.988,139.983,139.985,139.971,0.017,0.0121,198594,191362594
3/4/2014,'000012,国债指数,139.971,139.994,139.925,139.926,139.912,0.059,0.0422,49430,48805034
3/3/2014,'000012,国债指数,139.912,139.943,139.88,139.942,139.901,0.011,0.0079,89959,88756984
2/28/2014,'000012,国债指数,139.901,139.928,139.833,139.839,139.825,0.076,0.0544,92959,93028228
2/27/2014,'000012,国债指数,139.825,139.825,139.779,139.788,139.774,0.051,0.0365,86136,84425982
2/26/2014,'000012,国债指数,139.774,139.86,139.633,139.846,139.833,-0.059,-0.0422,31895,31244471
2/25/2014,'000012,国债指数,139.833,139.94,139.709,139.932,139.918,-0.085,-0.0607,129338,121632775
2/24/2014,'000012,国债指数,139.918,139.928,139.902,139.905,139.865,0.053,0.0379,78555,76220410
2/21/2014,'000012,国债指数,139.865,139.868,139.86,139.867,139.854,0.011,0.0079,14299,14099587
